Customer ID,Frequency,TotalSpent,Country
15447.0,5,329.76,United Kingdom
15448.0,1,294.17,United Kingdom
15451.0,2,233.21,United Kingdom
15452.0,3,1260.38,United Kingdom
15454.0,1,128.59,United Kingdom
15455.0,1,38.25,United Kingdom
15456.0,7,1672.05,United Kingdom
15458.0,1,208.79999999999998,United Kingdom
15459.0,2,202.82999999999998,United Kingdom
15461.0,3,391.29999999999995,United Kingdom
15462.0,1,502.45,United Kingdom
15465.0,16,5281.13,United Kingdom
15466.0,3,1236.48,United Kingdom
15468.0,2,949.02,United Kingdom
15469.0,2,329.90000000000003,United Kingdom
15470.0,1,63.419999999999995,United Kingdom
15471.0,2,847.0799999999999,United Kingdom
15473.0,1,274.8,United Kingdom
15474.0,1,163.1,United Kingdom
15476.0,5,2180.28,United Kingdom
15477.0,1,368.4,United Kingdom
15478.0,1,583.56,United Kingdom
15479.0,1,147.4,United Kingdom
15480.0,6,2686.75,Malta
15481.0,1,1993.34,Norway
15482.0,8,1539.1099999999997,United Kingdom
15483.0,6,628.39,United Kingdom
15484.0,2,1061.69,United Kingdom
15485.0,6,3049.51,United Kingdom
15486.0,1,102.0,United Kingdom
15487.0,1,231.32,United Kingdom
15488.0,4,340.6,United Kingdom
15489.0,8,1237.3300000000002,United Kingdom
15490.0,2,188.1,United Kingdom
15493.0,4,2313.18,United Kingdom
15494.0,4,2471.72,United Kingdom
15495.0,1,246.5,United Kingdom
15496.0,1,146.14000000000001,United Kingdom
15497.0,8,7383.76,United Kingdom
15498.0,23,11464.35,United Kingdom
15499.0,1,161.6,United Kingdom
15501.0,2,402.5,United Kingdom
15502.0,10,3132.07,United Kingdom
15503.0,1,120.06,United Kingdom
15504.0,4,361.07,United Kingdom
15506.0,3,1060.77,United Kingdom
15509.0,1,166.51,United Kingdom
15512.0,2,210.58,United Kingdom
15513.0,21,12744.37,United Kingdom
15514.0,7,2459.09,United Kingdom
15515.0,1,171.81,United Kingdom
15518.0,10,2191.89,United Kingdom
15519.0,2,344.61,United Kingdom
15521.0,11,4099.79,United Kingdom
15523.0,17,16808.03,United Kingdom
15524.0,1,151.4,United Kingdom
15525.0,2,469.78,United Kingdom
15527.0,21,2692.96,United Kingdom
15529.0,2,1116.72,United Kingdom
15530.0,1,311.37,United Kingdom
15532.0,6,2190.9700000000003,United Kingdom
15534.0,1,162.25,United Kingdom
15535.0,4,525.92,United Kingdom
15536.0,1,259.09,United Kingdom
15538.0,11,3027.15,United Kingdom
15540.0,1,247.38,United Kingdom
15542.0,4,895.9,United Kingdom
15543.0,1,114.98,United Kingdom
15544.0,16,4591.61,United Kingdom
15545.0,1,135.32999999999998,United Kingdom
15546.0,3,539.5500000000001,United Kingdom
15547.0,14,5186.05,United Kingdom
15548.0,1,158.09,United Kingdom
15549.0,5,652.7,United Kingdom
15550.0,10,1419.97,United Kingdom
15551.0,8,1223.22,United Kingdom
15552.0,1,162.4,United Kingdom
15555.0,28,6985.88,United Kingdom
15558.0,2,143.32999999999998,United Kingdom
15559.0,1,1109.4,United Kingdom
15560.0,2,153.52,United Kingdom
15561.0,4,1133.8,United Kingdom
15562.0,2,538.83,United Kingdom
15563.0,4,1461.52,United Kingdom
15564.0,2,70.74000000000001,United Kingdom
15566.0,2,227.87,United Kingdom
15569.0,5,2210.64,United Kingdom
15570.0,15,5137.02,United Kingdom
15571.0,10,3401.2,United Kingdom
15572.0,3,1515.81,United Kingdom
15573.0,3,599.73,United Kingdom
15574.0,4,774.4499999999999,United Kingdom
15575.0,1,30.1,United Kingdom
15577.0,2,139.1,United Kingdom
15579.0,5,918.65,United Kingdom
15580.0,14,1221.95,United Kingdom
15581.0,30,2367.81,United Kingdom
15583.0,1,107.86,United Kingdom
15584.0,2,552.39,United Kingdom
15586.0,4,1128.66,United Kingdom
15587.0,3,608.4000000000001,United Kingdom
15588.0,1,579.6,United Kingdom
15590.0,5,1496.6,United Kingdom
15591.0,3,217.9,United Kingdom
15595.0,1,357.6,United Kingdom
15596.0,8,1680.25,United Kingdom
15597.0,1,238.8,United Kingdom
15598.0,1,307.34,United Kingdom
15599.0,1,488.32,United Kingdom
15600.0,5,1178.71,United Kingdom
15601.0,19,8173.860000000001,United Kingdom
15602.0,11,1892.3400000000001,United Kingdom
15603.0,2,26.25,United Kingdom
15605.0,6,735.1700000000001,United Kingdom
15606.0,8,2310.83,United Kingdom
15607.0,12,1473.81,United Kingdom
15608.0,1,692.3,United Kingdom
15611.0,17,1289.98,United Kingdom
15613.0,1,433.71999999999997,United Kingdom
15614.0,7,3008.86,United Kingdom
15615.0,27,10922.03,United Kingdom
15616.0,1,317.11,United Kingdom
15617.0,3,828.5500000000001,United Kingdom
15620.0,2,385.53000000000003,United Kingdom
15622.0,14,4093.55,United Kingdom
15623.0,7,2136.02,United Kingdom
15625.0,6,1698.69,United Kingdom
15626.0,2,373.57,United Kingdom
15627.0,2,566.9,United Kingdom
15628.0,12,2737.7200000000003,United Kingdom
15629.0,4,2240.9,United Kingdom
15630.0,1,295.05,United Kingdom
15631.0,1,596.67,United Kingdom
15633.0,18,4173.41,United Kingdom
15634.0,1,311.1,United Kingdom
15635.0,1,100.35,United Kingdom
15636.0,2,719.82,United Kingdom
15637.0,4,574.23,United Kingdom
15638.0,8,2231.2,United Kingdom
15639.0,4,603.01,United Kingdom
15640.0,18,11402.07,United Kingdom
15641.0,8,3458.35,United Kingdom
15642.0,1,105.78000000000002,United Kingdom
15645.0,3,430.56,United Kingdom
15646.0,3,526.97,United Kingdom
15647.0,1,169.0,United Kingdom
15649.0,3,1354.35,United Kingdom
15650.0,3,539.03,United Kingdom
15651.0,2,612.76,United Kingdom
15652.0,5,1074.1,United Kingdom
15658.0,6,1311.44,United Kingdom
15659.0,2,226.04,United Kingdom
15660.0,7,1212.13,United Kingdom
15661.0,6,906.15,United Kingdom
15662.0,2,283.73,United Kingdom
15664.0,5,853.72,United Kingdom
15665.0,3,1773.11,United Kingdom
15666.0,2,632.9399999999999,United Kingdom
15670.0,2,142.15,United Kingdom
15672.0,1,45.300000000000004,United Kingdom
15673.0,6,3528.82,United Kingdom
15674.0,10,4473.83,United Kingdom
15675.0,1,218.35,United Kingdom
15677.0,2,648.4,United Kingdom
15678.0,2,1541.19,United Kingdom
15680.0,10,3130.8,United Kingdom
15681.0,10,1533.84,United Kingdom
15682.0,3,316.99,United Kingdom
15683.0,1,330.79,United Kingdom
15684.0,6,147.8,United Kingdom
15685.0,1,55.980000000000004,United Kingdom
15686.0,1,90.0,United Kingdom
15688.0,1,190.57,United Kingdom
15689.0,1,266.93,United Kingdom
15691.0,4,375.0,United Kingdom
15693.0,1,37.5,United Kingdom
15694.0,16,4142.86,United Kingdom
15695.0,2,721.06,United Kingdom
15696.0,9,1113.01,United Kingdom
15697.0,1,246.75,United Kingdom
15698.0,1,46.2,United Kingdom
15702.0,2,140.39000000000001,Nigeria
15704.0,4,1450.56,United Kingdom
15708.0,5,994.26,United Kingdom
15709.0,1,194.6,United Kingdom
15710.0,1,898.87,United Kingdom
15711.0,2,420.25,United Kingdom
15712.0,8,2395.1,United Kingdom
15713.0,4,639.24,United Kingdom
15714.0,3,453.93,United Kingdom
15715.0,5,658.02,United Kingdom
15716.0,8,1938.0,United Kingdom
15717.0,4,456.70000000000005,United Kingdom
15718.0,1,293.79,United Kingdom
15719.0,25,5090.4,United Kingdom
15720.0,1,143.19,United Kingdom
15722.0,9,2938.84,United Kingdom
15723.0,3,744.55,United Kingdom
15724.0,2,87.5,United Kingdom
15726.0,1,321.91,United Kingdom
15727.0,8,4266.55,United Kingdom
15728.0,2,544.6,United Kingdom
15729.0,3,92.7,United Kingdom
15730.0,3,599.8,United Kingdom
15731.0,1,125.3,United Kingdom
15732.0,11,1343.4,United Kingdom
15734.0,2,923.85,United Kingdom
15735.0,1,327.68,United Kingdom
15736.0,3,1717.27,United Kingdom
15738.0,28,8553.35,United Kingdom
15741.0,2,208.62,United Kingdom
15742.0,1,156.87,United Kingdom
15747.0,7,1586.62,United Kingdom
15748.0,2,465.45000000000005,United Kingdom
15750.0,18,4241.321,United Kingdom
15751.0,14,1318.84,United Kingdom
15752.0,3,1570.16,United Kingdom
15754.0,8,2546.19,United Kingdom
15755.0,12,3618.07,United Kingdom
15757.0,4,2225.94,United Kingdom
15759.0,7,557.94,United Kingdom
15760.0,5,-5795.87,Norway
15761.0,1,143.05,United Kingdom
15764.0,4,1207.81,United Kingdom
15765.0,1,370.63,United Kingdom
15766.0,3,484.6,United Kingdom
15767.0,2,-242.70000000000002,United Kingdom
15768.0,32,14977.63,United Kingdom
15769.0,23,32445.66,United Kingdom
15770.0,1,321.45,United Kingdom
15771.0,3,1006.54,United Kingdom
15772.0,1,280.88,United Kingdom
15773.0,1,138.84,United Kingdom
15774.0,6,1053.4,United Kingdom
15775.0,1,45.6,United Kingdom
15777.0,4,710.55,United Kingdom
15778.0,1,307.95,United Kingdom
15779.0,2,124.08000000000001,United Kingdom
15782.0,2,1391.71,United Kingdom
15784.0,2,848.3299999999999,United Kingdom
15785.0,18,3521.58,United Kingdom
15786.0,4,3558.65,United Kingdom
15788.0,2,215.53,United Kingdom
15789.0,6,1580.71,United Kingdom
15791.0,6,1937.35,United Kingdom
15792.0,2,933.84,United Kingdom
15793.0,5,1433.96,United Kingdom
15794.0,2,777.0,United Kingdom
15795.0,7,1369.8600000000001,United Kingdom
15796.0,12,2353.34,United Kingdom
15797.0,2,613.6800000000001,United Kingdom
15798.0,3,1535.37,United Kingdom
15799.0,1,540.15,United Kingdom
15800.0,5,543.5,United Kingdom
15803.0,3,1513.84,United Kingdom
15805.0,20,4256.75,United Kingdom
15807.0,3,903.67,United Kingdom
15808.0,20,14524.06,United Kingdom
15809.0,3,463.67,United Kingdom
15810.0,6,1579.3700000000001,United Kingdom
15811.0,2,1671.9,United Kingdom
15812.0,8,3385.03,United Kingdom
15814.0,2,689.11,United Kingdom
15816.0,3,93.3,United Kingdom
15817.0,3,2766.4,United Kingdom
15818.0,1,340.5,United Kingdom
15819.0,7,2005.83,United Kingdom
15822.0,6,892.4399999999999,United Kingdom
15823.0,5,3874.62,United Kingdom
15824.0,2,890.94,United Kingdom
15826.0,2,933.77,United Kingdom
15827.0,24,1789.48,United Kingdom
15828.0,1,1108.82,United Kingdom
15833.0,1,80.4,United Kingdom
15834.0,4,1515.39,United Kingdom
15837.0,1,385.03000000000003,United Kingdom
15838.0,19,40053.35,United Kingdom
15841.0,6,1507.4,United Kingdom
15842.0,3,528.75,United Kingdom
15845.0,4,622.78,United Kingdom
15846.0,1,107.01,United Kingdom
15847.0,3,433.3,United Kingdom
15848.0,1,139.94,United Kingdom
15849.0,1,-5876.34,United Kingdom
15850.0,4,819.87,United Kingdom
15851.0,1,109.73,United Kingdom
15852.0,1,96.55,United Kingdom
15854.0,9,2609.16,United Kingdom
15855.0,1,340.48,United Kingdom
15856.0,28,17643.77,United Kingdom
15857.0,1,273.48,United Kingdom
15858.0,11,2479.02,United Kingdom
15859.0,1,438.46,United Kingdom
15860.0,10,1528.0,United Kingdom
15861.0,6,1217.63,United Kingdom
15862.0,10,2095.41,United Kingdom
15863.0,3,289.86,United Kingdom
15864.0,1,244.44000000000003,United Kingdom
15865.0,2,1353.79,United Kingdom
15867.0,20,5177.06,United Kingdom
15868.0,1,94.53,United Kingdom
15869.0,1,174.02,United Kingdom
15870.0,3,508.52,United Kingdom
15871.0,1,33.099999999999994,United Kingdom
15872.0,2,434.75,United Kingdom
15873.0,5,138.23999999999998,United Kingdom
15874.0,16,6804.33,United Kingdom
15875.0,1,111.72,United Kingdom
15876.0,2,1449.1399999999999,United Kingdom
15878.0,2,330.77,United Kingdom
15879.0,4,1157.3,United Kingdom
15880.0,2,313.28000000000003,United Kingdom
15882.0,8,953.5500000000001,United Kingdom
15884.0,3,243.75000000000003,United Kingdom
15885.0,17,1358.22,United Kingdom
15886.0,3,871.78,United Kingdom
15887.0,3,1027.15,United Kingdom
15888.0,2,260.85,United Kingdom
15889.0,8,1348.96,United Kingdom
15890.0,5,535.65,United Kingdom
15892.0,1,128.2,United Kingdom
15893.0,1,305.28000000000003,United Kingdom
15894.0,1,156.74,United Kingdom
15896.0,1,-1899.67,United Kingdom
15898.0,25,4149.68,United Kingdom
15899.0,1,56.25,United Kingdom
15900.0,4,539.39,United Kingdom
15901.0,6,320.35,United Kingdom
15902.0,1,145.01,United Kingdom
15903.0,7,3733.48,United Kingdom
15905.0,1,114.69,United Kingdom
15906.0,4,946.1,United Kingdom
15908.0,2,764.57,United Kingdom
15910.0,7,1449.6200000000001,United Kingdom
15911.0,10,1401.55,United Kingdom
15912.0,7,810.08,United Kingdom
15913.0,1,6.300000000000001,United Kingdom
15914.0,2,205.99,United Kingdom
15915.0,1,429.21,United Kingdom
15916.0,10,1786.43,United Kingdom
15917.0,4,437.53000000000003,United Kingdom
15918.0,1,248.65,United Kingdom
15919.0,1,270.72,United Kingdom
15920.0,5,404.14,United Kingdom
15921.0,3,466.08,United Kingdom
15922.0,2,363.6,United Kingdom
15923.0,1,127.08,United Kingdom
15924.0,1,102.82,United Kingdom
15926.0,1,134.44,United Kingdom
15927.0,1,123.39,United Kingdom
15928.0,1,293.53,United Kingdom
15929.0,1,594.0,United Kingdom
15931.0,1,239.9,United Kingdom
15934.0,2,2190.66,United Kingdom
15935.0,1,-308.82,United Kingdom
15936.0,2,282.79,United Kingdom
15938.0,4,330.23,United Kingdom
15939.0,1,2945.38,United Kingdom
15940.0,1,-31.8,United Kingdom
15941.0,2,230.6,United Kingdom
15943.0,2,271.28999999999996,United Kingdom
15944.0,3,1839.1399999999999,United Kingdom
15945.0,4,646.27,United Kingdom
15946.0,3,2304.18,United Kingdom
15948.0,1,553.85,United Kingdom
15950.0,8,5233.25,United Kingdom
15951.0,1,304.95,United Kingdom
15953.0,12,1890.1699999999998,United Kingdom
15954.0,1,190.75,United Kingdom
15955.0,10,4232.8,United Kingdom
15956.0,2,617.6,United Kingdom
15957.0,2,501.21,United Kingdom
15958.0,3,388.64,United Kingdom
15959.0,3,579.49,United Kingdom
15960.0,5,394.0,United Kingdom
15961.0,1,451.28999999999996,United Kingdom
15962.0,1,295.83,United Kingdom
15964.0,1,272.96000000000004,United Kingdom
15965.0,11,2153.7,United Kingdom
15966.0,2,399.58,United Kingdom
15967.0,11,2600.37,United Kingdom
15968.0,1,418.05,United Kingdom
15969.0,2,460.95,United Kingdom
15970.0,1,703.22,United Kingdom
15971.0,8,730.5800000000002,United Kingdom
15972.0,5,1810.27,United Kingdom
15973.0,3,680.62,United Kingdom
15976.0,4,1315.7,United Kingdom
15978.0,4,2173.84,United Kingdom
15979.0,1,329.22,United Kingdom
15980.0,6,4147.42,United Kingdom
15981.0,19,5859.59,United Kingdom
15982.0,1,324.51,United Kingdom
15983.0,6,2483.8,United Kingdom
15984.0,22,5854.15,United Kingdom
15985.0,5,1572.8600000000001,United Kingdom
15986.0,1,186.3,United Kingdom
15987.0,2,230.85,United Kingdom
15988.0,2,612.0600000000001,United Kingdom
15989.0,2,372.51,United Kingdom
15990.0,5,1217.94,United Kingdom
15991.0,1,150.55,United Kingdom
15992.0,2,854.61,United Kingdom
15994.0,4,771.77,United Kingdom
15995.0,1,696.19,United Kingdom
15996.0,2,626.22,United Kingdom
15997.0,1,-23.4,United Kingdom
15998.0,15,5136.22,United Kingdom
15999.0,1,20.4,United Kingdom
16001.0,2,519.06,United Kingdom
16002.0,1,169.21,United Kingdom
16003.0,5,2878.46,United Kingdom
16004.0,5,2146.39,United Kingdom
16005.0,7,1788.38,United Kingdom
16006.0,1,245.77,United Kingdom
16007.0,3,1373.2,United Kingdom
16008.0,12,4905.35,United Kingdom
16010.0,9,1314.61,United Kingdom
16011.0,15,2504.3,United Kingdom
16012.0,2,1574.5,United Kingdom
16013.0,42,19422.67,United Kingdom
16014.0,2,467.89,United Kingdom
16016.0,6,1011.73,United Kingdom
16017.0,4,1341.95,United Kingdom
16018.0,2,289.23,United Kingdom
16019.0,25,13189.91,United Kingdom
16021.0,2,532.25,United Kingdom
16024.0,2,232.96,United Kingdom
16027.0,11,947.72,United Kingdom
16028.0,1,82.2,United Kingdom
16029.0,52,40808.3,United Kingdom
16032.0,6,1970.45,United Kingdom
16033.0,10,1964.78,United Kingdom
16034.0,4,488.07,United Kingdom
16035.0,1,217.73,United Kingdom
16036.0,2,1797.92,United Kingdom
16037.0,4,634.42,United Kingdom
16039.0,3,449.65,United Kingdom
16040.0,5,1070.15,United Kingdom
16042.0,6,1005.63,United Kingdom
16043.0,4,1082.6000000000001,United Kingdom
16044.0,1,340.84000000000003,United Kingdom
16045.0,5,1846.33,United Kingdom
16046.0,1,235.78,United Kingdom
16047.0,1,107.14,EIRE
16048.0,5,812.84,United Kingdom
16049.0,3,787.89,United Kingdom
16050.0,2,162.8,United Kingdom
16051.0,1,188.44,United Kingdom
16053.0,6,2094.19,United Kingdom
16054.0,6,1306.78,United Kingdom
16057.0,7,1061.85,United Kingdom
16058.0,1,62.7,United Kingdom
16059.0,7,1757.91,United Kingdom
16060.0,3,541.95,United Kingdom
16061.0,2,74.9,United Kingdom
16062.0,4,1709.83,United Kingdom
16064.0,1,111.0,United Kingdom
16065.0,10,1993.53,United Kingdom
16067.0,6,3026.19,United Kingdom
16068.0,1,122.93,United Kingdom
16069.0,1,457.7,United Kingdom
16071.0,3,750.5600000000001,United Kingdom
16072.0,3,3744.57,United Kingdom
16074.0,1,265.25,United Kingdom
16075.0,3,726.98,United Kingdom
16077.0,2,600.0,United Kingdom
16078.0,1,283.79,United Kingdom
16080.0,3,296.3,United Kingdom
16081.0,4,1653.28,United Kingdom
16082.0,1,106.75,United Kingdom
16083.0,2,1033.8,United Kingdom
16085.0,8,1356.22,United Kingdom
16086.0,6,1743.6,United Kingdom
16087.0,5,1739.92,United Kingdom
16088.0,2,1437.43,United Kingdom
16089.0,2,271.44,United Kingdom
16090.0,1,205.91,United Kingdom
16092.0,5,736.13,United Kingdom
16094.0,13,2557.33,United Kingdom
16095.0,1,447.05,United Kingdom
16096.0,3,1264.3500000000001,United Kingdom
16098.0,8,2442.47,United Kingdom
16099.0,5,836.35,United Kingdom
16100.0,1,582.64,United Kingdom
16101.0,4,1921.46,United Kingdom
16103.0,21,4573.12,United Kingdom
16104.0,10,2213.0,United Kingdom
16105.0,4,2049.23,United Kingdom
16108.0,6,1355.83,United Kingdom
16109.0,2,311.7,United Kingdom
16110.0,1,481.79,United Kingdom
16111.0,1,562.48,United Kingdom
16115.0,4,907.17,United Kingdom
16117.0,3,417.84,United Kingdom
16118.0,5,4255.43,United Kingdom
16119.0,6,1297.45,United Kingdom
16120.0,2,1747.77,United Kingdom
16121.0,4,590.08,United Kingdom
16122.0,3,316.92,United Kingdom
16124.0,4,1522.24,United Kingdom
16125.0,14,4298.3,United Kingdom
16126.0,11,8359.03,United Kingdom
16127.0,1,145.06,United Kingdom
16128.0,9,1868.18,United Kingdom
16129.0,3,1396.05,United Kingdom
16130.0,4,987.48,United Kingdom
16131.0,9,6359.73,United Kingdom
16132.0,2,664.1999999999999,United Kingdom
16133.0,32,7923.22,United Kingdom
16134.0,4,1516.3,United Kingdom
16135.0,1,301.9,United Kingdom
16136.0,2,211.7,United Kingdom
16137.0,1,422.7,United Kingdom
16138.0,4,902.4,United Kingdom
16139.0,2,475.74,United Kingdom
16140.0,2,832.4200000000001,United Kingdom
16141.0,1,335.54,United Kingdom
16143.0,10,2447.04,United Kingdom
16145.0,11,2951.62,United Kingdom
16146.0,1,212.25,United Kingdom
16147.0,6,1992.02,United Kingdom
16148.0,3,294.05,United Kingdom
16149.0,1,141.70000000000002,United Kingdom
16150.0,11,2248.62,United Kingdom
16151.0,1,-4217.59,United Kingdom
16153.0,8,3213.28,United Kingdom
16154.0,1,-10.5,United Kingdom
16155.0,6,781.05,United Kingdom
16156.0,13,2908.9700000000003,United Kingdom
16158.0,10,611.32,United Kingdom
16159.0,4,882.09,United Kingdom
16161.0,33,7095.99,United Kingdom
16163.0,12,1822.03,United Kingdom
16165.0,1,79.9,United Kingdom
16166.0,4,327.48,United Kingdom
16167.0,6,1149.8700000000001,United Kingdom
16168.0,46,6768.48,United Kingdom
16170.0,18,4933.25,United Kingdom
16172.0,3,744.34,United Kingdom
16174.0,4,1237.2,United Kingdom
16175.0,3,798.85,United Kingdom
16176.0,7,1964.04,United Kingdom
16177.0,11,1809.66,United Kingdom
16178.0,1,414.7,United Kingdom
16180.0,6,5952.79,United Kingdom
16182.0,5,3354.0,United Kingdom
16183.0,3,739.1,United Kingdom
16185.0,1,115.31,United Kingdom
16186.0,18,4991.97,United Kingdom
16188.0,2,95.85000000000001,United Kingdom
16190.0,7,2508.4700000000003,United Kingdom
16191.0,15,10248.800000000001,United Kingdom
16192.0,1,351.3,United Kingdom
16193.0,1,315.98,United Kingdom
16194.0,1,308.59999999999997,United Kingdom
16195.0,1,323.25,United Kingdom
16196.0,1,93.3,United Kingdom
16197.0,9,2016.71,United Kingdom
16198.0,1,629.36,United Kingdom
16199.0,7,942.75,United Kingdom
16200.0,11,4549.33,United Kingdom
16201.0,1,248.65,United Kingdom
16202.0,10,2101.77,United Kingdom
16203.0,3,521.64,United Kingdom
16204.0,3,533.53,United Kingdom
16205.0,3,1069.23,United Kingdom
16206.0,10,2060.31,United Kingdom
16208.0,8,2776.19,United Kingdom
16209.0,4,1884.16,United Kingdom
16210.0,21,17217.760000000002,United Kingdom
16211.0,2,543.5699999999999,United Kingdom
16212.0,2,603.37,United Kingdom
16214.0,1,975.5,United Kingdom
16218.0,12,1288.73,United Kingdom
16219.0,1,40.8,United Kingdom
16220.0,1,-10.17,United Kingdom
16221.0,8,1364.15,United Kingdom
16222.0,1,498.5,United Kingdom
16223.0,2,1102.3500000000001,United Kingdom
16224.0,1,321.24,United Kingdom
16225.0,13,1725.5900000000001,United Kingdom
16226.0,2,417.05,United Kingdom
16227.0,4,640.5,United Kingdom
16228.0,4,886.1600000000001,United Kingdom
16229.0,5,1824.76,United Kingdom
16231.0,4,1078.22,United Kingdom
16232.0,5,1708.79,United Kingdom
16233.0,8,1396.58,United Kingdom
16234.0,4,312.78,United Kingdom
16235.0,5,1132.2,United Kingdom
16237.0,1,136.65,United Kingdom
16238.0,1,63.66,United Kingdom
16239.0,4,1078.0,United Kingdom
16241.0,4,1721.44,United Kingdom
16242.0,10,3835.04,United Kingdom
16244.0,1,1056.63,United Kingdom
16246.0,2,827.25,United Kingdom
16250.0,2,401.94,United Kingdom
16251.0,1,128.31,United Kingdom
16252.0,2,2.6645352591003757e-15,United Kingdom
16253.0,6,3611.29,United Kingdom
16254.0,3,985.14,United Kingdom
16255.0,10,2225.09,United Kingdom
16256.0,2,876.9399999999999,United Kingdom
16258.0,11,6630.01,United Kingdom
16259.0,3,361.94,United Kingdom
16261.0,2,312.62,United Kingdom
16262.0,2,709.4300000000001,United Kingdom
16263.0,1,351.01,United Kingdom
16264.0,2,837.53,United Kingdom
16265.0,4,1470.47,United Kingdom
16266.0,7,896.06,United Kingdom
16267.0,1,186.66,United Kingdom
16269.0,2,714.59,United Kingdom
16271.0,5,2033.78,United Kingdom
16273.0,2,336.03999999999996,United Kingdom
16274.0,1,357.95,United Kingdom
16275.0,2,1591.24,United Kingdom
16276.0,2,1818.79,United Kingdom
16277.0,1,188.69,United Kingdom
16278.0,4,518.76,United Kingdom
16279.0,6,4195.5,United Kingdom
16280.0,1,238.05,United Kingdom
16281.0,3,1354.46,United Kingdom
16282.0,2,1139.28,United Kingdom
16283.0,5,2779.86,United Kingdom
16284.0,1,205.8,United Kingdom
16285.0,1,176.9,United Kingdom
16286.0,4,263.65,United Kingdom
16287.0,4,864.48,United Kingdom
16288.0,1,129.85,United Kingdom
16289.0,2,98.81,United Kingdom
16290.0,4,2069.3,United Kingdom
16291.0,1,117.72,Portugal
16292.0,7,890.56,United Kingdom
16293.0,8,2395.46,United Kingdom
16294.0,1,126.05000000000001,United Kingdom
16296.0,6,1245.97,United Kingdom
16298.0,6,481.8,United Kingdom
16299.0,2,178.65,United Kingdom
16300.0,3,1392.43,United Kingdom
16301.0,1,107.33,United Kingdom
16303.0,5,2517.89,United Kingdom
16304.0,1,381.66,United Kingdom
16306.0,2,560.55,United Kingdom
16307.0,3,1194.92,United Kingdom
16308.0,3,2560.0,United Kingdom
16310.0,2,460.08,United Kingdom
16312.0,1,171.15,United Kingdom
16314.0,3,1491.4,United Kingdom
16315.0,1,176.34,United Kingdom
16316.0,7,2777.75,United Kingdom
16317.0,3,838.11,United Kingdom
16320.0,6,3390.39,Unspecified
16321.0,3,34.8,Australia
16323.0,1,146.16,United Kingdom
16325.0,12,2953.3,United Kingdom
16326.0,11,1621.03,United Kingdom
16327.0,15,6861.3,United Kingdom
16328.0,1,310.83,United Kingdom
16329.0,4,1703.07,United Kingdom
16330.0,4,382.42,United Kingdom
16331.0,6,2037.7,United Kingdom
16332.0,5,406.77,United Kingdom
16334.0,1,277.48,United Kingdom
16335.0,8,2747.0,United Kingdom
16336.0,4,3517.69,United Kingdom
16340.0,2,976.99,United Kingdom
16341.0,4,1872.91,United Kingdom
16343.0,1,316.59,United Kingdom
16344.0,3,741.3199999999999,United Kingdom
16345.0,1,623.33,United Kingdom
16346.0,1,224.51,United Kingdom
16347.0,11,2594.36,United Kingdom
16348.0,1,328.77,United Kingdom
16350.0,8,1106.02,United Kingdom
16351.0,17,3125.23,United Kingdom
16353.0,19,3310.2200000000003,United Kingdom
16354.0,3,733.71,United Kingdom
16355.0,2,349.2,United Kingdom
16356.0,3,204.10000000000002,United Kingdom
16357.0,1,209.49,United Kingdom
16358.0,1,892.1500000000001,United Kingdom
16359.0,8,919.03,United Kingdom
16362.0,2,189.67,United Kingdom
16365.0,8,1756.3799999999999,United Kingdom
16366.0,3,1220.83,United Kingdom
16367.0,1,557.91,United Kingdom
16368.0,1,142.78,United Kingdom
16369.0,4,1111.15,United Kingdom
16371.0,1,157.2,United Kingdom
16372.0,4,930.68,United Kingdom
16373.0,2,309.49,United Kingdom
16374.0,3,1298.42,United Kingdom
16375.0,2,104.0,United Kingdom
16377.0,1,632.28,United Kingdom
16381.0,2,258.7,United Kingdom
16382.0,2,353.1,United Kingdom
16383.0,7,2242.48,United Kingdom
16384.0,2,774.4499999999999,United Kingdom
16385.0,3,474.72,United Kingdom
16386.0,1,785.39,United Kingdom
16387.0,4,824.19,United Kingdom
16388.0,1,186.05,United Kingdom
16390.0,3,467.5,United Kingdom
16391.0,4,1103.61,United Kingdom
16392.0,2,541.86,United Kingdom
16393.0,11,2515.45,United Kingdom
16395.0,12,1972.05,United Kingdom
16396.0,3,102.69999999999999,United Kingdom
16397.0,1,127.88,United Kingdom
16399.0,1,233.25,United Kingdom
16400.0,8,2855.5099999999998,United Kingdom
16401.0,19,2567.75,United Kingdom
16402.0,1,211.8,United Kingdom
16404.0,1,-12.75,United Kingdom
16406.0,3,370.91,United Kingdom
16407.0,4,694.72,United Kingdom
16408.0,1,231.93,United Kingdom
16409.0,7,3680.16,United Kingdom
16410.0,1,130.32,United Kingdom
16411.0,3,695.54,United Kingdom
16412.0,4,495.4,United Kingdom
16413.0,1,266.78000000000003,United Kingdom
16414.0,3,433.46000000000004,United Kingdom
16415.0,2,509.09000000000003,United Kingdom
16416.0,6,1921.48,United Kingdom
16417.0,1,35.7,United Kingdom
16418.0,2,426.67,United Kingdom
16419.0,2,515.1899999999999,United Kingdom
16420.0,1,75.0,United Kingdom
16421.0,3,526.27,United Kingdom
16422.0,72,27304.850000000002,United Kingdom
16424.0,1,309.5,United Kingdom
16428.0,3,660.28,United Kingdom
16430.0,6,817.09,United Kingdom
16433.0,1,200.26,United Kingdom
16434.0,6,1204.79,United Kingdom
